firstlabel_group,prdlstReportNo,prdlstNm,prdkind,manufacture,seller,rawmtrl,allergy,nutrient,barcode,capacity,productGb,imgurl1,imgurl2,prdkindstate,rnum,group_rule,embedding_text
시리얼,1983036001641,오곡으로 만든 첵스초코,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수가루33%(인도산),설탕,밀가루19%(호주산,미국산),코코아분말4.5%(네덜란드산),혼합귀리분2.9%,보리가루2.3%,쌀가루2.3%,가공소금,식물성유지,탄산칼슘,제삼인산칼슘,맥아엿,중탄산나트륨,합성착향료(바닐린),혼합제제1[분말 비타민A,비타민B1염산염,비타민B2,니이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르]","밀,대두 함유","1회제공량 (30g)당, 열량118kcal 탄수화물25.5g(8%),당류10.5g, 단백질1.5g (3%),지방1.1g (2%), 포화지방 0.5g(3%),트랜스지방 0g,콜레스테롤 0mg (0%),나트륨195mg (10%) ※()안의 수치는 1일 제공량을 먹었을 때, 일일 영양소 기준치의 몇%를 섭취할 수 있는지를 나타낸 수치입니다.",알수없음,570g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001641/1983036001641-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001641/1983036001641-2.jpg,알수없음,12820,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 오곡으로 만든 첵스초코 | 카테고리: 시리얼류
시리얼,1983036001634,콘푸로스트 라이트슈거,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수78%(인도산),설탕,맥아엿,정제소금(국내산),혼합제제1[분말 비타민A,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],비타민B1염산염,혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르)]",대두 함유,"1회 제공량1컵(30g)(1컵=200ml기준)  총 약 18회 제공량 530g 1회 제공량당 함량  저지방 우유 200ml+30g시리얼 열량(kcal) 116 186,탄수화물(g) 26.7(8%) 35.9(11%),당류(g) 6.3 15.5,단백질 1.5(3%) 7.3(13%),지방(g)0.3(1%) 1.5(3%),포화지방(g) 0(0%) 0.7(5%),트랜스지방(g) 0 0,콜레스테롤(mg) 0(0%) 4(1%),나트륨(mg) 200(10%) 404(20%) <비타민>비타민A(㎍RE) 175(25%) 195(28%) 비타민B1(mg) 0.30(25%) 0.38(32%),비타민B2(mg) 0.35(25%) 0.47(34%),나이아신(mgNE) 3.750.(25%) 5.35(36%),비타민B6(mg) 38(25%) 0.46(31%),비타민C(mg) 25(25%) 25(25%),비타민E(mga-TE) 2.75(25%) 2.75(25%),엽산(㎍) 100.0(25%) 119.4(30%) <무기질>철분(mg) 1.2(10%) 1.2(10%),아연(mg)0.85(10%) 1.7(19%),칼슘(mg) 0(0%) 210(30%) %영양성분 기준치:1일 영양성분 기준치에 대한 비율",알수없음,530g(30g기준 총 약18회 제공량),식품,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001634/1983036001634-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001634/1983036001634-2.jpg,알수없음,12821,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 콘푸로스트 라이트슈거 | 카테고리: 시리얼류
시리얼,1983036001628,통곡물오곡,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수가루38%(호주산),통밀분29%(호주산,미국산),설탕,현미3%(국내산),귀리3%,보리3%,정제소금,액상과당,혼합제제1[분말비타민A,비타민B1염산염,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철,글리세린지방산에스테르],혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르]",알수없음,"1회 제공량1컵 (40g)(1컵=200ml기준)  총 약 8회 제공량 330g 1회 제공량당 함량  저지방 우유 200ml+40g 열량(kcal) 154 225,탄수화물(g) 34.8(11%) 44.0(13%),당류(g) 9.2 18.4,단백질 2(4%) 8(14%),지방(g) 0.8(2%) 2.0(4%),포화지방(g) 0.4(3%) 1.1(7%),트랜스지방(g) 0 0,콜레스테롤(mg) 0(0%) 4(1%),나트륨(mg) 230(12%) 434(22%) <비타민>비타민A(㎍RE) 175(25%) 195(28%) 비타민B1(mg) 0.30(25%) 0.38(32%),비타민B2(mg) 0.35(25%) 0.47(34%),나이아신(mgNE) 3.75(25%) 5.35(36%),비타민B6(mg) 0.38(25%) 0.46(31%),비타민C(mg) 25(25%) 25(25%),비타민D(㎍) 1.25(25%) 3.40(68%),비타민E(mga-TE) 2.75(25%) 2.75(25%),엽산(㎍) 100(25%) 119.4(30%) <무기질>철분(mg) 1.2(10%) 1.2(10%),아연(mg)0.85(10%) 1.7(19%),칼슘(mg) 0(0%) 210(30%) *%영양성분 기준치:1일 영양성분 기준치에 대한 비율",알수없음,330g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001628/1983036001628-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001628/1983036001628-2.jpg,알수없음,12822,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 통곡물오곡 | 카테고리: 시리얼류
시리얼,1983036001623,허니콘플레이크,시리얼류,농심켈로그 주식회사/경기도 안성시 신소현동 143번지,알수없음,"옥수수59%(인도산),설탕,아몬드분말(미국산),벌꿀2.2%(국내산)",알수없음,"*영양 성분표 열량,탄수화물,당류,식이섬유,단백질,지방,포화지방,트랜스지방,콜레스테롤,나트륨,비타민,무기질",알수없음,680gx1EA,식품,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001623/1983036001623-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001623/1983036001623-2.jpg,알수없음,12823,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 허니콘플레이크 | 카테고리: 시리얼류
시리얼,198303600162,코코팝스,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동),알수없음,"범프드라이스[쌀(미국산),설탕,정제소금(국내산),맥아엿,영양강화제],코코아분말(네덜란드산)4.7%,합성착향료(초콜릿향),혼합제제1[분말 비타민A,비타민B1염산염,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],d-토코페롤(혼합형,대두)",알수없음,"1회 제공량당 (30g)함량 열량 114kcal,탄수화물26.4g (8%),당류12g,단백질1.5g (3%),지방0.3g (1%), 포화지방0g (0%), 트랜스지방0g,콜레스테롤0mg (0%),나트륨216mg (11%),비타민A 175㎍RE (25%), 비타민B1 0.25mg (25%) ,비타민B2 0.3mg (32%),비타민B6 0.38mg (25%),엽산 62.5㎍(25%),비타민C 25mg(25%),비타민D 1.25㎍(25%),비타민E 2.5mga-TE(25%),나이아신 3.25mgNE(25%),철분 1.5(10%),아연 1.2mg(10%),칼슘 0mg(0%) *( )%영양소 기준치는 1일 영양소 기준치에 대한 비율",알수없음,"460g,1개",식품,http://www.haccp.or.kr/fresh/prdimg/1983/198303600162/198303600162-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/198303600162/198303600162-2.jpg,알수없음,12824,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 코코팝스 | 카테고리: 시리얼류
시리얼,19830360016147,컵 그래놀라,곡류가공품,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"그래놀라70%(벨기에산,오트푸레이크,설탕,라이스크리스피,콘라이스크리스피,팜유),미니콘푸로스트[옥수수(호주산),설탕,맥아엿,정제소금(국내산),혼합제제1(분말비타민A,비타민C,L-아스코르빈산나트륨,비타민D3),혼합제제2(d-토코페롤(혼합형),글리세린,글리세린지방산에스테르)]","밀,대두 함유","1회제공량 1컵(30g)(1컵=200ml 기준) 1회제공량당 함량: 열량128kcal 탄수화물22.5g(7%),당류6.2g, 단백질1.8g (3%),지방3.4g (7%), 포화지방 1.5g(10%),트랜스지방 0g,콜레스테롤 0mg (0%),나트륨120mg (6%) %영양성분 기준치:1일 영양성분 기준치에 대한 비율",8801083333403,30g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016147/19830360016147-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016147/19830360016147-2.jpg,알수없음,12828,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 컵 그래놀라 | 카테고리: 곡류가공품
시리얼,19830360016145,오곡으로 만든 첵스 초코 쿠키 앤 크림,시리얼류,농심켈로그㈜/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수가루25%(인도산),설탕,쿠키앤크림 첵스20%[화이트컴파운드(싱가포르산),첵스(옥수수가루,인도산),설탕,쿠키,분말유크림],밀가루14%(호주산,미국산),코코아분말3.6%(네덜란드산),혼합귀리분2.3%,보리가루1.8%,쌀가루1.8%,정제소금,탄산칼슘,제삼인산칼슘,식물성유지,맥아엿,중탄산나트륨,합성착향료(바닐린),혼합제제1[분말 비타민A,비타민B1염산염,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르]","밀,대두,우유 함유","1회제공량 (30g)당, 열량122kcal 탄수화물24.2g(7%),당류11.0g, 단백질1.8g (3%),지방2.1g (4%), 포화지방 1.4g(9%),트랜스지방 0g,콜레스테롤 0mg (0%),나트륨160mg (8%) ※%영양성분 기준치:1일 영양성분 기준치에 대한 비율입니다.",알수없음,590g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016145/19830360016145-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016145/19830360016145-2.jpg,알수없음,12830,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 오곡으로 만든 첵스 초코 쿠키 앤 크림 | 카테고리: 시리얼류
시리얼,1983036001614,콘푸로스트,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수68%(인도산),설탕,맥아엿,정제소금(국내산),혼합제제1[분말 비타민A,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],비타민CB1염산염,혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르)]",대두 함유,"1회 제공량1컵(30g)(1컵=200ml기준) 저지방 우유 200ml 총 약20회 제공량 600g 1회 제공량당 함량 +30g시리얼 열량(kcal) 116 186,탄수화물(g) 26.7(8%) 35.9(11%),당류(g) 9.5 18.7,단백질 1.5(3%) 7.3(13%),지방(g)0.3(1%) 1.5(3%),포화지방(g) 0(0%) 0.7(5%),트랜스지방(g) 0 0,콜레스테롤(mg) 0(0%) 4(1%),나트륨(mg) 175(9%) 379(19%) <비타민> 비타민A(㎍RE) 175(25%) 195(28%),비타민B1(mg) 0.30(25%) 0.38(32%),비타민B2(mg) 0.35(25%) 0.47(34%),나이아신(mgNE) 3.75(25%) 5.35(36%),비타민B6(mg) 0.38(25%) 0.46(31%),비타민C(mg) 25(25%) 25(25%),비타민D3(㎍) 1.25(25%) 3.40(68%),비타민E(mga-TE) 2.75(25%) 2.75(25%),엽산(㎍) 100.0(25%) 119.4(30%) <무기질>철분(mg) 1.2(10%) 1.2(10%),아연(mg)0.85(10%) 1.7(19%),칼슘(mg) 0(0%) 210(30%) *%영양소 기준치:1일 영양소 기준치에 대한 비율",알수없음,600g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001614/1983036001614-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/1983036001614/1983036001614-2.jpg,알수없음,12833,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 콘푸로스트 | 카테고리: 시리얼류
시리얼,19830360016138,리얼 그래놀라,곡류가공품,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"그래놀라70%(벨기에산,오트푸레이크,설탕,라이스크리스피,콘라이스크리스피,팜유),미니콘푸로스트[옥수수(호주산),설탕,맥아엿,정제소금(국내산),혼합제제1(분말비타민A,비타민C,L-아스코르빈산나트륨,비타민D3),혼합제제2(d-토코페롤(혼합형),글리세린,글리세린지방산에스테르)],과일믹스(건포도,건조크랜베리,건조사과),바나나칩,동결건조딸기","밀,대두 함유","1회 제공량1컵(40g)(1컵=200ml기준) 저지방 우유 200ml 총 10회 제공량 400g 1회 제공량당 함량 +40g제품 열량(kcal) 170 241,탄수화물(g) 29.5(9%) 38.4(12%),식이섬유(g) 2.4(10%) 2.4(10%),당류(g) 8.8 18.0,단백질 2.8(5%) 8.6(16%),지방(g)5.2(10%) 6.4(13%),포화지방(g) 2.8(19%) 3.5(23%),트랜스지방(g) 0 0,콜레스테롤(mg) 0(0%) 4(1%),나트륨(mg) 140(7%) 344(17%) <비타민> 비타민A(㎍RE) 0(0%) 20(3%),비타민B1(mg) 0.20(17%) 0.28(23%),비타민B2(mg) 0.25(18%) 0.37(26%),나이아신(mgNE) 3.5(23%) 5.1(34%),비타민B6(mg) 0.3(20%) 0.38(25%),비타민D3(㎍) 0(0%) 2.15(43%),비타민E(mga-TE) 3(27%) 3(27%),엽산(㎍) 100(25%) 119.4(30%) <무기질>철분(mg) 2(17%) 2(17%),아연(mg)0(%) 0.8(9%),칼슘(mg) 0(0%) 210(30%) *%영양소 기준치:1일 영양소 기준치에 대한 비율",알수없음,400g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016138/19830360016138-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016138/19830360016138-2.jpg,알수없음,12835,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 리얼 그래놀라 | 카테고리: 곡류가공품
시리얼,19830360016137,바나나 스페이스,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"옥수수 가루 26%(호주산), 설탕, 바나나스페이스 20%[옥수수가루(호주산), 설탕, 밀가루(호주산,미국산), 가공소금, 바나나혼합분말(바나나농축액, 이스라엘산), 합성착향료(바나나향)], 밀가루 15%(호주산, 미국산), 코코아분말 3.6%(네덜란드산), 혼합귀리분 2.3%, 보리가루 1.9%, 쌀가루 1.9%, 가공소금, 식물성유지, 탄산칼슘, 제삼인산칼슘, 맥아엿, 중탄산나트륨, 합성착향료(바닐린), 혼합제제1[분말비타민A, 비타민B1염산염, 비타민B2, 나이아신아미드, 비타민B6염산염, 비타민C, L-아스코르빈산나트륨, 비타민D3, 비타민E, 엽산, 산화아연, 환원철], 혼합제제2[d-토코페롤(혼합형, 대두), 글리세린, 글리세린지방산에스테르]
","밀,대두 함유","1회 제공량(30g) 열량 116kcal, 탄수화물 25.5g(8%), 당류 11.1g, 단백질 1.5g(3%), 지방 0.9g(2%), 포화지방 0.3g(2%), 트랜스지방 0g, 콜레스테롤 0mg, 나트륨 180mg(9%), 비타민A ugRE 175(25%), 비타민B1 0.3mg(25%), 비타민B2 0.35mg(25%), 비타민B6 0.38mg(25%), 다이아신 3.75mgNE(25%), 비타민C 25mg(25%), 비타민D3 1.25ug(25%), 비타민E mg알파-TE 2.75(25%), 엽산 100ug(25%), 철분 1.2mg(10%), 아연 0.85mg(10%), 칼슘 105mg(15%)
",알수없음,400g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016137/19830360016137-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016137/19830360016137-2.jpg,알수없음,12836,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 바나나 스페이스 | 카테고리: 시리얼류
시리얼,19830360016136,허니오트링,시리얼류,농심켈로그 주식회사/경기도 안성시 공단2로 29(신소현동) (켈로그사로부터 기술도입에 의해 제조),알수없음,"혼합귀리분40%(호주산,귀리분79%,설탕,밀브랜,정제소금,중탄산나트륨),설탕,옥수수가루20%(호주산),벌꿀10%(국내산),당밀시럽,아몬드분말,혼합제제1[분말 비타민A,비타민B1염산염,비타민B2,나이아신아미드,비타민B6염산염,비타민C,L-아스코르빈산나트륨,비타민D3,비타민E,엽산,산화아연,환원철],혼합제제2[d-토코페롤(혼합형),글리세린,글리세린지방산에스테르],카라멜색소","밀,대두 함유","1회 제공량1컵 (40g)(1컵=200ml기준)  총 약 14회 제공량 580g 1회 제공량당 함량  저지방 우유 200ml+40g 열량(kcal) 159 230,탄수화물(g) 32.8(10%) 42(13%),당류(g) 16.8 26,식이섬유(g) 1.5(6%) 1.5(6%),단백질 2.4(4%) 8.2(15%),지방(g) 2.4(5%) 3.6(7%),포화지방(g) 0(0%) 0.7(5%),트랜스지방(g) 0 0,콜레스테롤(mg) 0(0%) 4(1%),나트륨(mg) 230(12%) 434(22%) <비타민>비타민A(㎍RE) 175(25%) 195(28%) 비타민B1(mg) 0.30(25%) 0.38(32%),비타민B2(mg) 0.35(25%) 0.47(34%),나이아신(mgNE) 3.75(25%) 5.35(36%),비타민B6(mg) 0.38(25%) 0.46(31%),비타민C(mg) 25(25%) 25(25%),비타민D(㎍) 1.25(25%) 3.40(68%),비타민E(mga-TE) 2.75(25%) 2.75(25%),엽산(㎍) 100.0(25%) 119.4(30%) <무기질>철분(mg) 1.2(10%) 1.2(10%),아연(mg)0.85(10%) 1.7(19%),칼슘(mg) 0(0%) 210(30%) *%영양소 기준치:1일 영양소 기준치에 대한 비율",알수없음,580g,식품,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016136/19830360016136-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1983/19830360016136/19830360016136-2.jpg,알수없음,12837,품목유형 또는 제품명: 시리얼·그래놀라,제품명: 허니오트링 | 카테고리: 시리얼류
